row,legacyResourceId,handle,title,vendor,productType,status,onlineStoreUrl,variant_count,variant_skus,variant_barcodes,existing_sources,existing_identifiers
508,7895667572847,yamaco-antibacterial-hinoki-cypress-soap-dish-handcrafted-12-5cm,Yamaco Antibacterial Hinoki Cypress Soap Dish - Handcrafted 12.5cm,Yamaco,,ACTIVE,https://japansprime.com/products/yamaco-antibacterial-hinoki-cypress-soap-dish-handcrafted-12-5cm,1,YAMA-WOODSO-85CM,,"{""legacyResourceId"":""7895667572847"",""sourceUrl"":""https://japanesetaste.com//products/antibacterial-handcrafted-hinoki-wooden-soap-dish12-5cm""}",{}
509,7895667671151,jogan-japanese-cooling-hachimaki-headband-for-study-and-concentration,Jogan Japanese Cooling Hachimaki Headband for Study and Concentration,Jogan,,ACTIVE,https://japansprime.com/products/jogan-japanese-cooling-hachimaki-headband-for-study-and-concentration,1,JOGA-JAPANE-KERS,,"{""legacyResourceId"":""7895667671151"",""sourceUrl"":""https://japanesetaste.com//products/jogan-hachimaki-japanese-cooling-headband-for-studying-and-success""}",{}
510,7895667703919,hartwell-imabari-antibacterial-stretchable-pillowcase-geometric-beige,Hartwell Imabari Antibacterial Stretchable Pillowcase - Geometric Beige,Hartwell,,ACTIVE,https://japansprime.com/products/hartwell-imabari-antibacterial-stretchable-pillowcase-geometric-beige,1,HART-CTIONL-EIGE,,"{""legacyResourceId"":""7895667703919"",""sourceUrl"":""https://japanesetaste.com//products/hartwell-stretchable-antibacterial-gentle-pillowcase-geometrical-design-40x60cm""}",{}
511,7895667736687,kewpie-tasty-caesar-salad-dressing-with-extra-virgin-olive-oil-300ml,Kewpie Tasty Caesar Salad Dressing with Extra Virgin Olive Oil - 300ml,Kewpie,,ACTIVE,https://japansprime.com/products/kewpie-tasty-caesar-salad-dressing-with-extra-virgin-olive-oil-300ml,1,KEWP-THOLIV-10ML,,"{""legacyResourceId"":""7895667736687"",""sourceUrl"":""https://japanesetaste.com//products/kewpie-tasty-caesar-salad-dressing-with-extra-virgin-olive-oil-210ml""}",{}
512,7895667769455,fundokin-raw-organic-mixed-miso-paste-500g,Fundokin Raw Organic Mixed Miso Paste - Authentic Japanese Umami 500g,Fundokin,,ACTIVE,https://japansprime.com/products/fundokin-raw-organic-mixed-miso-paste-500g,1,FUND-ICMIXE-500G,,"{""legacyResourceId"":""7895667769455"",""sourceUrl"":""https://japanesetaste.com//products/fundokin-raw-organic-mixed-miso-paste-nama-awase-miso-500g""}",{}
513,7895667834991,matsunaga-professional-8-cavity-rabbit-baking-pan-nonstick-made-in-japan,Matsunaga Professional 8-Cavity Rabbit Baking Pan - Nonstick Made in Japan,Matsunaga Professional,,ACTIVE,https://japansprime.com/products/matsunaga-professional-8-cavity-rabbit-baking-pan-nonstick-made-in-japan,1,MATS-ONSTIC-HAPE,,"{""legacyResourceId"":""7895667834991"",""sourceUrl"":""https://japanesetaste.com//products/matsunaga-nonstick-baking-tray-rabbit-shape-cake-mold-8-cavity""}",{}
514,7895667867759,kujo-green-onion-senbei-authentic-kyoto-rice-crackers-58g,Kujo Green Onion Senbei - Authentic Kyoto Rice Crackers (58g),Kyoto Delights,,ACTIVE,https://japansprime.com/products/kujo-green-onion-senbei-authentic-kyoto-rice-crackers-58g,1,KYOA-NIONFL-K58G,,"{""legacyResourceId"":""7895667867759"",""sourceUrl"":""https://japanesetaste.com//products/traditional-senbei-kujo-green-onion-infused-rice-crackers-58g""}",{}
515,7895667900527,sanko-seika-crispy-coffee-flavored-senbei-sweet-rice-crackers-88g,Sanko Seika Crispy Coffee-Flavored Senbei Sweet Rice Crackers - 88g,Sanko Seika,,ACTIVE,https://japansprime.com/products/sanko-seika-crispy-coffee-flavored-senbei-sweet-rice-crackers-88g,1,KYOA-LAVORE-K88G,,"{""legacyResourceId"":""7895667900527"",""sourceUrl"":""https://japanesetaste.com//products/crispy-coffee-senbei-coffee-flavored-sweet-rice-crackers-88g""}",{}
516,7895667933295,etvos-mineral-pressed-cheek-spf20-two-tone-blush-palette,Etvos Mineral Pressed Cheek - SPF20 Two-Tone Mineral Blush Palette,Etvos,,ACTIVE,https://japansprime.com/products/etvos-mineral-pressed-cheek-spf20-two-tone-blush-palette,3,ETVO-EDCHEE-EIGE | ETVO-EDCHEE-PINK | ETVO-EDCHEE-HADE, |  | ,"{""legacyResourceId"":""7895667933295"",""sourceUrl"":""https://japanesetaste.com//products/etvos-mineral-pressed-cheek-two-tone-blush-palette-4-5g""}",{}
517,7895667998831,rokkaku-origami-chihuahua-3d-hexagonal-japanese-greeting-card,Rokkaku Origami Chihuahua Card - 3D Hexagonal Japanese Greeting Card,Active Corporation,,ACTIVE,https://japansprime.com/products/rokkaku-origami-chihuahua-3d-hexagonal-japanese-greeting-card,1,ROKK-SSAGEC-SIGN,,"{""legacyResourceId"":""7895667998831"",""sourceUrl"":""https://japanesetaste.com//products/rokkaku-origami-message-card-with-envelope-cute-chihuahua-design""}",{}
518,7895668031599,rokkaku-gold-foil-hedgehog-envelope-set-premium-japanese-stationery,Rokkaku Gold Foil Hedgehog Envelope Set - Premium Japanese Stationery,Rokkaku (Hallmark Japan),,ACTIVE,https://japansprime.com/products/rokkaku-gold-foil-hedgehog-envelope-set-premium-japanese-stationery,1,ROKK-ELOPEG-SIGN,,"{""legacyResourceId"":""7895668031599"",""sourceUrl"":""https://japanesetaste.com//products/rokkaku-short-gold-foil-decorative-envelope-hedgehog-design-2-ct""}",{}
519,7895668097135,golden-hedgehog-gold-foil-gift-envelope-japanese-pine,Golden Hedgehog Gold Foil Gift Envelope - Japanese Pine Prosperity Design,ROKKAKU,,ACTIVE,https://japansprime.com/products/golden-hedgehog-gold-foil-gift-envelope-japanese-pine,1,ROKK-OPEGOL-SIGN,,"{""legacyResourceId"":""7895668097135"",""sourceUrl"":""https://japanesetaste.com//products/long-gold-foil-decorative-money-envelope-hedgehog-design""}",{}
520,7895668162671,emerald-forest-reusable-foil-stamped-book-cover,Emerald Forest Reusable Foil-Stamped Book Cover - Japanese Luxury,Rokkaku,,ACTIVE,https://japansprime.com/products/emerald-forest-reusable-foil-stamped-book-cover,1,ROKK-GREENB-SIGN,,"{""legacyResourceId"":""7895668162671"",""sourceUrl"":""https://japanesetaste.com//products/reusable-book-cover-foil-stamped-original-green-trees-design""}",{}
521,7895668195439,echizen-washi-gold-foil-rabbit-paper-placemats-3-piece-set,Echizen Washi Gold Foil Rabbit Paper Placemats - Elegant 3-Piece Set,Rokkaku,,ACTIVE,https://japansprime.com/products/echizen-washi-gold-foil-rabbit-paper-placemats-3-piece-set,1,ROKK-GOLDFO-RABB,,"{""legacyResourceId"":""7895668195439"",""sourceUrl"":""https://japanesetaste.com//products/paper-placemats-elegant-gold-foil-stamped-rabbit-design-3-sheets""}",{}
522,7895668228207,gold-foil-mount-fuji-cherry-blossom-postcard-japanese-stationery,Gold Foil Mount Fuji & Cherry Blossom Postcard - Japanese Stationery,Sakura Gifts Japan,,ACTIVE,https://japansprime.com/products/gold-foil-mount-fuji-cherry-blossom-postcard-japanese-stationery,1,ROKK-TCARDG-SIGN,,"{""legacyResourceId"":""7895668228207"",""sourceUrl"":""https://japanesetaste.com//products/gold-foil-stamped-postcard-mount-fuji-in-spring-cherry-blossoms""}",{}
523,7895668260975,seigaiha-gold-foil-washi-paper-placemats-set-of-3,Seigaiha Gold Foil Washi Paper Placemats - Set of 3 Japanese Table Decor,Maruai,,ACTIVE,https://japansprime.com/products/seigaiha-gold-foil-washi-paper-placemats-set-of-3,1,ROKK-GOLDFO-TOF3,,"{""legacyResourceId"":""7895668260975"",""sourceUrl"":""https://japanesetaste.com//products/paper-placemats-elegant-gold-foil-seigaiha-wave-pattern-3-sheets""}",{}
524,7895668293743,gold-foil-mount-fuji-autumn-postcard-premium-japanese-stationery,Gold Foil Mount Fuji Autumn Postcard - Premium Japanese Stationery,Kyoto Rokkaku,,ACTIVE,https://japansprime.com/products/gold-foil-mount-fuji-autumn-postcard-premium-japanese-stationery,1,ROKK-GOLDFO-SIGN,,"{""legacyResourceId"":""7895668293743"",""sourceUrl"":""https://japanesetaste.com//products/gold-foil-stamped-postcard-mount-fuji-in-autumn-fall-folliage""}",{}
525,7895668326511,golden-shiba-inu-decorative-money-envelope-lucky-japanese-gift-charm,Golden Shiba Inu Decorative Money Envelope - Lucky Japanese Gift Charm,Midori (Designphil),,ACTIVE,https://japansprime.com/products/golden-shiba-inu-decorative-money-envelope-lucky-japanese-gift-charm,1,ROKK-YENVEL-SIGN,,"{""legacyResourceId"":""7895668326511"",""sourceUrl"":""https://japanesetaste.com//products/long-gold-foil-decorative-money-envelope-shiba-inu-design""}",{}
526,7895668392047,gold-foil-pink-strawberry-shortcake-birthday-card-japan-premium-postcard,Gold Foil Pink Strawberry Shortcake Birthday Card - Japan Premium Postcard,Rokkaku,,ACTIVE,https://japansprime.com/products/gold-foil-pink-strawberry-shortcake-birthday-card-japan-premium-postcard,1,ROKK-ARDWIT-SIGN,,"{""legacyResourceId"":""7895668392047"",""sourceUrl"":""https://japanesetaste.com//products/happy-birthday-card-gold-foil-pink-strawberry-shortcake-design""}",{}
527,7895668424815,etvos-medicated-wrinkle-serum-30g,Etvos Medicated Wrinkle Serum 30g - Anti-Aging & Ceramide Care,Etvos,,ACTIVE,https://japansprime.com/products/etvos-medicated-wrinkle-serum-30g,1,ETVO-RUMANT-N30G,,"{""legacyResourceId"":""7895668424815"",""sourceUrl"":""https://japanesetaste.com//products/etvos-wrinkle-serum-aging-care-cream-for-dry-skin-30g""}",{}
528,7895668457583,elegant-gold-foil-birthday-card-blue-crown-cake,Elegant Gold Foil Birthday Card - Blue Crown Cake Premium Stationery,Celebration Creations,,ACTIVE,https://japansprime.com/products/elegant-gold-foil-birthday-card-blue-crown-cake,1,ROKK-GREETI-SIGN,,"{""legacyResourceId"":""7895668457583"",""sourceUrl"":""https://japanesetaste.com//products/happy-birthday-card-gold-foil-blue-crown-cake-design""}",{}
529,7895668490351,aderia-premium-sun-moon-frosted-beer-glass-380ml,Aderia Premium Sun & Moon Frosted Japanese Drinking Glass - 380ml Made in Japan,Aderia,,ACTIVE,https://japansprime.com/products/aderia-premium-sun-moon-frosted-beer-glass-380ml,1,ADER-ILVERM-80ML,,"{""legacyResourceId"":""7895668490351"",""sourceUrl"":""https://japanesetaste.com//products/aderia-premium-gold-sun-and-silver-moon-frosted-beer-glass-380ml""}",{}
530,7895668523119,aderia-premium-gold-pattern-frosted-rocks-glass-335ml,Aderia Premium Gold Pattern Frosted Rocks Glass - 335ml,Aderia,,ACTIVE,https://japansprime.com/products/aderia-premium-gold-pattern-frosted-rocks-glass-335ml,1,ADER-ERNFRO-35ML,,"{""legacyResourceId"":""7895668523119"",""sourceUrl"":""https://japanesetaste.com//products/aderia-premium-gold-pattern-frosted-old-fashioned-rocks-glass-335ml""}",{}
531,7895668555887,aderia-premium-gold-pattern-frosted-sake-cup-90ml,Aderia Premium Gold Pattern Frosted Japanese Cup - 90ml Japanese Japanese Small Glass,Aderia,,ACTIVE,https://japansprime.com/products/aderia-premium-gold-pattern-frosted-sake-cup-90ml,1,ADER-ERNFRO-90ML,,"{""legacyResourceId"":""7895668555887"",""sourceUrl"":""https://japanesetaste.com//products/aderia-premium-gold-pattern-frosted-sake-cup-shot-glass-90ml""}",{}
532,7895668654191,aderia-japanese-glass-plate-gold-leaf-lucky-cat-90mm,Aderia Japanese Glass Plate with Gold Leaf Lucky Cat - 90mm Charm,Aderia,,ACTIVE,https://japansprime.com/products/aderia-japanese-glass-plate-gold-leaf-lucky-cat-90mm,1,ADER-LEAFLU-90MM,,"{""legacyResourceId"":""7895668654191"",""sourceUrl"":""https://japanesetaste.com//products/aderia-small-glass-plate-gold-leaf-lucky-cat-design-90mm""}",{}
533,7895668686959,aderia-handcrafted-glass-furin-wind-chime-dancing-cat,Aderia Handcrafted Glass Furin Wind Chime - Dancing Cat,Aderia,,ACTIVE,https://japansprime.com/products/aderia-handcrafted-glass-furin-wind-chime-dancing-cat,1,ADER-DITION-HIME,,"{""legacyResourceId"":""7895668686959"",""sourceUrl"":""https://japanesetaste.com//products/aderia-traditional-glass-furin-wind-chime-dancing-cat-design""}",{}
534,7895668719727,aderia-red-blue-lucky-design-short-glass-set-280ml,Aderia Red & Blue Lucky Design Short Glass Set - 280ml Japanese Glassware,Aderia,,ACTIVE,https://japansprime.com/products/aderia-red-blue-lucky-design-short-glass-set-280ml,1,ADER-REDBLU-80ML,,"{""legacyResourceId"":""7895668719727"",""sourceUrl"":""https://japanesetaste.com//products/aderia-stylish-short-glass-modern-red-and-blue-pattern-280ml""}",{}
535,7895668752495,aderia-edo-motif-japanese-glass-set-280ml,Aderia Edo Motif Japanese Glass Set - 280ml Premium Crafted Tumblers,Aderia,,ACTIVE,https://japansprime.com/products/aderia-edo-motif-japanese-glass-set-280ml,1,ADER-ERNRED-80ML,,"{""legacyResourceId"":""7895668752495"",""sourceUrl"":""https://japanesetaste.com//products/aderia-stylish-short-glass-modern-red-and-yellow-pattern-280ml""}",{}
536,7895668785263,aderia-gold-leaf-daruma-small-glass-plate-90mm,Aderia Gold Leaf Daruma Small Glass Plate - 90mm Japanese Luck Charm,Aderia,,ACTIVE,https://japansprime.com/products/aderia-gold-leaf-daruma-small-glass-plate-90mm,1,ADER-GLASSP-90MM,,"{""legacyResourceId"":""7895668785263"",""sourceUrl"":""https://japanesetaste.com//products/aderia-small-glass-plate-gold-leaf-daruma-design-90mm""}",{}
537,7895668850799,arnest-easy-grip-steel-jar-opener-14cm-lever-tool,Arnest Easy Grip Steel Jar Opener - Durable Made in Japan Lever Tool,Arnest,,ACTIVE,https://japansprime.com/products/arnest-easy-grip-steel-jar-opener-14cm-lever-tool,1,ARNE-AROPEN-LIDS,,"{""legacyResourceId"":""7895668850799"",""sourceUrl"":""https://japanesetaste.com//products/arnest-easy-grip-steel-jar-opener-for-stuck-jar-lids-14cm""}",{}
538,7895668883567,le-petit-prince-foil-stamped-postcard-starry-migratory-birds,Le Petit Prince Foil-Stamped Postcard - Starry Migratory Birds,Gakken Sta:Ful,,ACTIVE,https://japansprime.com/products/le-petit-prince-foil-stamped-postcard-starry-migratory-birds,1,ROKK-OSTCAR-SIGN,,"{""legacyResourceId"":""7895668883567"",""sourceUrl"":""https://japanesetaste.com//products/le-petit-prince-postcard-foil-stamped-migratory-birds-starry-design""}",{}
539,7895668916335,sanshin-seika-sansho-pepper-soy-sauce-senbei-54g,Sanshin Seika Sansho Pepper Soy Sauce Senbei - Crunchy Japanese Rice Crackers 54g,Sanshin Seika,,ACTIVE,https://japansprime.com/products/sanshin-seika-sansho-pepper-soy-sauce-senbei-54g,1,KYOA-RICECR-ECES,,"{""legacyResourceId"":""7895668916335"",""sourceUrl"":""https://japanesetaste.com//products/sansho-pepper-and-soy-sauce-senbei-crispy-rice-crackers-54g""}",{}
540,7895668949103,nehan-tokyo-arabian-jasmine-fragrant-epsom-bath-salts-100g,Nehan Tokyo Arabian Jasmine Fragrant Epsom Bath Salts - 100g,Nehan Tokyo,,ACTIVE,https://japansprime.com/products/nehan-tokyo-arabian-jasmine-fragrant-epsom-bath-salts-100g,1,NEHA-GRANTE-JAS,,"{""legacyResourceId"":""7895668949103"",""sourceUrl"":""https://japanesetaste.com//products/nehan-tokyo-fragrant-epsom-bath-salts-arabian-jasmine-100g""}",{}
541,7895668981871,nehan-tokyo-fragrant-epsom-bath-salts-floral-tuberose-100g,Nehan Tokyo Fragrant Epsom Bath Salts - Floral Tuberose (100g),Nehan Tokyo,,ACTIVE,https://japansprime.com/products/nehan-tokyo-fragrant-epsom-bath-salts-floral-tuberose-100g,1,NEHA-GRANTE-TUBE,,"{""legacyResourceId"":""7895668981871"",""sourceUrl"":""https://japanesetaste.com//products/nehan-tokyo-fragrant-epsom-bath-salts-floral-tuberose-100g""}",{}
542,7895669014639,nehan-tokyo-sweet-plum-epsom-bath-salts-100g,Nehan Tokyo Sweet Plum Epsom Bath Salts - 100g Pure Magnesium Soak,Nehan Tokyo,,ACTIVE,https://japansprime.com/products/nehan-tokyo-sweet-plum-epsom-bath-salts-100g,1,NEHA-GRANTE-PLUM,,"{""legacyResourceId"":""7895669014639"",""sourceUrl"":""https://japanesetaste.com//products/nehan-tokyo-fragrant-epsom-bath-salts-sweet-plum-scent-100g""}",{}
543,7895669669999,nehan-tokyo-botanical-yuzu-citrus-epsom-bath-salts-100g,Nehan Tokyo Botanical Yuzu Citrus Epsom Bath Salts - 100g Relaxation,Nehan Tokyo,,ACTIVE,https://japansprime.com/products/nehan-tokyo-botanical-yuzu-citrus-epsom-bath-salts-100g,1,NEHA-ANICAL-YUZU,,"{""legacyResourceId"":""7895669669999"",""sourceUrl"":""https://japanesetaste.com//products/nehan-tokyo-botanical-epsom-bath-salts-fresh-yuzu-citrus-100g""}",{}
544,7895669768303,nehan-tokyo-garden-fragrance-clay-bath-salts-100g,Nehan Tokyo Garden Fragrance Clay Bath Salts - 100g Mineral Detox,Nehan Tokyo,,ACTIVE,https://japansprime.com/products/nehan-tokyo-garden-fragrance-clay-bath-salts-100g,1,NEHA-ALTSGA-100G,,"{""legacyResourceId"":""7895669768303"",""sourceUrl"":""https://japanesetaste.com//products/nehan-tokyo-clay-bath-and-bath-salts-garden-fragrance-blend-100g""}",{}
545,7895669801071,nehan-tokyo-clay-bath-bath-salts-temple-fragrance-100g,Nehan Tokyo Clay Bath & Bath Salts - Temple Fragrance 100g Detoxifying Soak,Nehan Tokyo,,ACTIVE,https://japansprime.com/products/nehan-tokyo-clay-bath-bath-salts-temple-fragrance-100g,1,NEHA-BATHBA-100G,,"{""legacyResourceId"":""7895669801071"",""sourceUrl"":""https://japanesetaste.com//products/nehan-tokyo-clay-bath-and-bath-salts-temple-fragrance-blend-100g""}",{}
546,7895669866607,nehan-tokyo-premium-epsom-salt-body-scrub-160g-rose-scent,Nehan Tokyo Premium Epsom Salt Body Scrub - 160g Fresh Rose Scent,Nehan Tokyo,,ACTIVE,https://japansprime.com/products/nehan-tokyo-premium-epsom-salt-body-scrub-160g-rose-scent,1,NEHA-YSCRUB-160G,,"{""legacyResourceId"":""7895669866607"",""sourceUrl"":""https://japanesetaste.com//products/nehan-tokyo-epsom-salt-body-scrub-exfoliating-cleanser-160g""}",{}
547,7895669899375,nehan-tokyo-premium-woody-essential-oil-hand-soap-240ml,Nehan Tokyo Premium Woody Essential Oil Hand Soap - 240ml Nourishing Cleanse,Nehan Tokyo,,ACTIVE,https://japansprime.com/products/nehan-tokyo-premium-woody-essential-oil-hand-soap-240ml,1,NEHA-SSENTI-40ML,,"{""legacyResourceId"":""7895669899375"",""sourceUrl"":""https://japanesetaste.com//products/nehan-tokyo-premium-essential-oil-hand-soap-woody-scent-240ml""}",{}
548,7895669932143,nehan-tokyo-gentle-body-soap-refreshing-pomegranate-400ml,Nehan Tokyo Gentle Body Soap: Refreshing Pomegranate - 400ml,Nehan Tokyo,,ACTIVE,https://japansprime.com/products/nehan-tokyo-gentle-body-soap-refreshing-pomegranate-400ml,1,NEHA-ESHING-00ML,,"{""legacyResourceId"":""7895669932143"",""sourceUrl"":""https://japanesetaste.com//products/nehan-tokyo-gentle-body-soap-refreshing-pomegranate-scent-400ml""}",{}
549,7895669964911,ishida-gold-glitter-red-japanese-chopsticks-21cm,Ishida Gold Glitter Red Japanese Chopsticks - 21cm Dishwasher Safe,Ishida,,ACTIVE,https://japansprime.com/products/ishida-gold-glitter-red-japanese-chopsticks-21cm,1,PREM-TERRED-21CM,,"{""legacyResourceId"":""7895669964911"",""sourceUrl"":""https://japanesetaste.com//products/premium-gold-glitter-red-chopsticks-non-slip-dishwasher-safe-21cm""}",{}
550,7895669997679,elegant-gold-foil-seigaha-wave-paper-coasters-premium-japanese-3-pack,Elegant Gold Foil Seigaha Wave Paper Coasters - Premium Japanese 3-Pack,Sakura Home Goods,,ACTIVE,https://japansprime.com/products/elegant-gold-foil-seigaha-wave-paper-coasters-premium-japanese-3-pack,1,ROKK-RSGOLD-TERN,,"{""legacyResourceId"":""7895669997679"",""sourceUrl"":""https://japanesetaste.com//products/thick-paper-coasters-elegant-gold-foil-seigaha-wave-pattern-3-ct""}",{}
551,7895670030447,premium-japanese-gold-glitter-black-chopsticks-23cm-non-slip,Premium Japanese Gold Glitter Black Chopsticks - 23cm Non-Slip,Ishida,,ACTIVE,https://japansprime.com/products/premium-japanese-gold-glitter-black-chopsticks-23cm-non-slip,1,PREM-TERBLA-23CM,,"{""legacyResourceId"":""7895670030447"",""sourceUrl"":""https://japanesetaste.com//products/premium-gold-glitter-black-chopsticks-non-slip-dishwasher-safe-23cm""}",{}
552,7895670095983,self-standing-hinoki-wood-cutting-board-walnut-swivel-base,Self-Standing Hinoki Wood Cutting Board with Walnut Swivel Base,Tosaryu,,ACTIVE,https://japansprime.com/products/self-standing-hinoki-wood-cutting-board-walnut-swivel-base,1,ROUN-ENCUTT-DIUM,,"{""legacyResourceId"":""7895670095983"",""sourceUrl"":""https://japanesetaste.com//products/handmade-self-standing-hinoki-cutting-board-wooden-chopping-board""}",{}
